stock_code,EPS,Beta,PE_Ratio,ROE,ROA,Gross_margin,Operating_margin,Trailing_PE_Ratio,PB_Ratio,Revenue_per_share,Normalized_ROE,Normalized_EPS,Normalized_Gross_margin,Normalized_Revenue_per_share,Normalized_PB_Ratio,Normalized_PE_Ratio,Normalized_Operating_margin,Buffet_Score,Graham_Score,OShaughnessy_Score,Lynch_Score,Murphy_Score
1220.TW,1.08,0.271,22.042253,0.08611,0.04868,0.15547,0.08826,14.49074,1.1642612,19.275,0.1455637815726901,0.006824829379265519,0.2804284658104228,0.013639714555319649,0.015348472226901997,0.5321979594726608,0.9520568586159319,0.08845896841364362,0.23565366874472965,0.15705467717704105,0.33378113436719903,0.6479266754962024
1227.TW,1.58,0.31,15.925925,0.082040004,0.03723,0.22982,0.06942,27.215189,2.1583095,31.615,0.14068328063566296,0.010074748131296718,0.34434586750571694,0.022736789337107807,0.03593522091275711,0.5283207310939817,0.9503467431559073,0.09771314480980726,0.24327978253805055,0.15761239888376538,0.3366063778284039,0.643930456569675
1229.TW,2.53,0.461,23.139933,0.07801,0.00991,0.18978001,0.07377,26.79842,2.2252855,8.735,0.1358507357638196,0.016249593760155997,0.309924184591049,0.005869603680113233,0.037322294438242566,0.5328937946284452,0.9507415946554352,0.089867828000919,0.24671668272230868,0.16222103041221866,0.33242825097406986,0.6411988389141835
1256.TW,12.4,0.563,16.126417,0.1116,0.071100004,0.27585,0.06495,16.048388,1.7266811,138.19,0.17612989733418502,0.08040298992525188,0.38391705782225205,0.10130411063930173,0.026996193104472793,0.5284478258593537,0.9499409992012199,0.14857849642011148,0.2495528937882145,0.20615557825274566,0.35927553518435423,0.665428231376598
1301.TW,0.81,0.547,20.066668,0.015310001,-0.00649,0.04201,-0.03004,74.32099,1.1358919,30.638,0.060664567553556085,0.005069873253168672,0.18288887742645416,0.022016542816702053,0.01476094378437699,0.5309456076977899,0.9413187132379637,0.049884086487298966,0.2346143128531345,0.14672433995346487,0.32739453568269467,0.5895653337518777
1303.TW,0.85,0.662,17.957747,0.02027,3.0000001e-05,0.06845,-0.015800001,60.0,1.1138777,31.852,0.06661230798552545,0.005329866753331167,0.20561888550747065,0.022911506251474405,0.014305029516508765,0.5296087323128216,0.9426112844927745,0.05545735382023637,0.233883076279102,0.14716736932435825,0.3286672793928658,0.5939709689970842
1307.TW,2.54,0.557,29.528303,0.1172,0.041890003,0.26518,0.12864,12.322835,1.3757637,25.341,0.1828450894983424,0.016314592135196624,0.37474424442495835,0.018111582920500118,0.01972869078764001,0.5369434743476333,0.9557221697770676,0.11715154233400213,0.24092104519309773,0.16822877548459036,0.3445946326417934,0.6729383781055668
1314.TW,0.05,0.554,5.890805,0.00211,-0.01031,-0.009380001,-0.030869998,205.0,0.4896341,7.784,0.04483589911032937,0.00012999675008124804,0.13870978748646,0.005168524416135881,0.0013769392899539157,0.5219593240459212,0.9412433739379855,0.03551345979647279,0.22432049900134268,0.13959921996771466,0.3160653153732308,0.579814985161264
1319.TW,6.25,0.43,15.986395,0.14394,0.07549,0.31646,0.19613001,18.8,2.5978906,41.311,0.21491013208219392,0.04042898927526812,0.41882876841869987,0.029884701580561453,0.045038949205186904,0.528359063897595,0.9618482690073341,0.13983594048537998,0.25153569098328815,0.18472950320210024,0.34326152266330195,0.6961954572463049
1323.TW,0.88,0.211,9.008876,0.062480003,0.023570001,0.19393998,0.05957,34.602272,1.1509241,36.013,0.11722807252028608,0.005524861878453039,0.3135004384381287,0.025979004482189195,0.015072260773295444,0.5239359141450682,0.9494526541282404,0.0874048827748329,0.2318084065324416,0.15112576283311965,0.3345206959377783,0.6290230715118909
1326.TW,1.85,0.555,21.924686,0.02772,-0.00098,0.04091,-0.00177,28.324326,0.94063586,57.024,0.07554591184677054,0.011829704257393568,0.1819432265607538,0.041468359282849726,0.010717189547409555,0.5321234320586967,0.9438847941325974,0.05945393061318669,0.2343519551587587,0.15289266108307792,0.3330146060027887,0.6001963503414479
1339.TW,6.79,0.595,20.685358,0.13119,0.04765,0.35208,0.18327999,9.779087,1.2725183,28.208,0.199621078494157,0.04393890152746181,0.4494506628152886,0.0202251415428167,0.01759047768192816,0.5313378041963435,0.9606818667852733,0.14266303436233116,0.2415495306413015,0.18613396201524693,0.3479418417582802,0.6861357647622155
1342.TW,7.66,0.127,11.897436,0.24933,0.123330005,0.32498002,0.25975,15.143603,3.6881597,36.386,0.34128765032872,0.049593760155996106,0.426153281408504,0.026253980891719746,0.06761843147144443,0.525767013916944,0.967623084743301,0.17643599870182292,0.26141195021975516,0.20312966190353315,0.3391598424136992,0.7770788133089401
1402.TW,1.67,0.429,17.881773,0.05396,0.01424,0.1844,0.04952,21.736526,0.84090066,52.177,0.10701138370167941,0.010659733506662335,0.3052990835783429,0.03789514036329323,0.008651672713334694,0.5295605713003904,0.9485404110086413,0.08730727105541726,0.23220104370238462,0.15477983768420056,0.34062203134477304,0.6222228936657405
