stock_code,EPS,Beta,PE_Ratio,ROE,ROA,Gross_margin,Operating_margin,Trailing_PE_Ratio,PB_Ratio,Revenue_per_share,Normalized_ROE,Normalized_EPS,Normalized_Gross_margin,Normalized_Revenue_per_share,Normalized_PB_Ratio,Normalized_PE_Ratio,Normalized_Operating_margin,Buffet_Score,Graham_Score,OShaughnessy_Score,Lynch_Score,Murphy_Score
4770.TW,20.46,1.078,14.47862,0.24452999,0.114930004,0.46141,0.35169,18.866081,4.3847694,68.762,0.33553175933945634,0.13279168020799484,0.5434397620398549,0.05012163835810333,0.08204522423999393,0.5274032636169916,0.9759685208045893,0.2209716946657629,0.2801855529972265,0.2559467384876027,0.3535270982998508,0.7784464028350877
4912.TW,5.01,1.004,9.525692,0.09345,0.03186,0.26201,0.06645,24.051895,2.1039217,79.061,0.1543654798735678,0.032369190770230746,0.37201905056653084,0.05771408351026186,0.034808849115555145,0.5242635312482968,0.9500771548907122,0.11838771881554513,0.24424397958501293,0.1721985103848346,0.34480345041752314,0.6521621867483416
4916.TW,0.5,0.803,8.6,0.02973,0.02639,0.14964,0.03421,60.2,1.4183395,37.159,0.07795618617711988,0.0030549236269093276,0.27541651622221075,0.02682383816937957,0.020610435965112,0.5236767217618997,0.9471507152712221,0.06912994176536022,0.23371802438808253,0.14537369627418437,0.330997335489019,0.603590773084963
4977.TW,1.89,0.855,20.841835,0.03458,-0.00095,0.15423,-0.18471001,43.227512,1.7249023,13.733,0.08377202224786333,0.012089697757556063,0.27936245937999693,0.009554140127388535,0.0269593541414542,0.531436997219512,0.9272792453343983,0.07071800078557586,0.24105629400286485,0.1537422445827144,0.3310997989594518,0.5954964652046146
4994.TW,3.33,1.028,37.19512,0.17334999,0.07906,0.6105,0.30212998,36.63664,6.192893,25.306,0.25017687036718445,0.021449463763405917,0.6716098416464642,0.018085780844538806,0.11949147926217306,0.5418035800264883,0.9714699350083508,0.17523862556109035,0.28649619078291094,0.1798046914655757,0.360626535830369,0.7234670147720578
5234.TW,5.23,0.972,18.394077,0.19468,0.08294,0.35347998,0.12677,30.879541,5.8669667,41.385,0.2757545696552913,0.033799155021124475,0.45065420126889155,0.029939254541165368,0.11274154283734276,0.5298853281818576,0.9555524290175005,0.15334123782483125,0.28025977617134795,0.1872709454607391,0.339741738082127,0.7298108674600939
5258.TW,8.27,0.935,10.9807205,0.24677,0.089420006,0.32724997,0.06985,15.840386,3.490448,77.151,0.3382178481965338,0.05355866103347416,0.42810471793813726,0.05630602736494456,0.0635238204951436,0.5251858947631356,0.9503857744535618,0.18229015933161524,0.2599745166213819,0.20518379240181805,0.34649289038974274,0.7650815569634646
5269.TW,39.2,1.014,24.158852,0.1277,0.058130004,0.55046004,0.38009,55.867348,7.7559457,92.489,0.1954360748061375,0.25459863503412417,0.6199945324186311,0.06761323425336165,0.1518623138761926,0.5335397020523727,0.9785464018589789,0.22637312582636535,0.3301454489733594,0.32045479258906756,0.3601239900430589,0.6940524296819723
5306.TW,4.97,0.935,15.372168,0.08420999,0.04052,0.37585998,0.16261,28.672033,2.2774494,35.859,0.14328540081129354,0.032109197270068245,0.4698938979728684,0.025865475347959424,0.038402609247667904,0.5279696965589973,0.9588056422917725,0.1254074653454026,0.24733557455862942,0.1718301127471649,0.3467939748859021,0.6504897586742973
5871.TW,14.32,1.148,8.90183,0.15105,0.02686,0.71453005,0.51114,11.208101,1.6179925,39.076,0.22343602784775798,0.09288267793305169,0.7610426660476952,0.028237054729889126,0.024745251280803425,0.5238680561444796,0.9904418705976326,0.2144827175686093,0.2484085982391094,0.21787513686113325,0.36933508765136813,0.718202261942936
6120.TW,0.5,0.998,-817.50006,0.03691,-0.00187,0.05553,-0.02883,32.7,1.1755824,29.315,0.08656602184473595,0.0030549236269093276,0.19451178624851706,0.021041224345364474,0.015582934374488084,0.0,0.9414285454941542,0.05817432577034705,0.007115394259190935,0.011009448837485097,0.018721224645435502,0.6055125550911618
6155.TW,0.93,0.839,24.349594,0.05274,-0.0031,0.19895001,-0.06785,32.2043,1.6951551,5.934,0.10554843112305941,0.0058498537536561595,0.3178074740805695,0.003804700401037981,0.026343289378295436,0.5336606161523696,0.9378866821581583,0.080250526453435,0.2408536180118405,0.15262181473182035,0.3341334360160999,0.6150742030550673
6168.TW,0.5,0.818,10.382979,0.02884,0.00583,0.268,-0.017760001,48.8,1.6428764,9.613,0.07688895027960202,0.0030549236269093276,0.37716854937157207,0.006516867185656994,0.025260597059900837,0.5248069778203368,0.9424333743918378,0.08140203595567426,0.2361955111799552,0.14555390181560857,0.33441126201608157,0.6001682084045824
6213.TW,2.08,0.997,16.497093,0.03871,0.020550001,0.12893,0.04004,54.56731,2.0724916,68.807,0.08872447646892939,0.01332466688332792,0.2576124894688881,0.05015481245576787,0.03415793147918749,0.52868280271254,0.9476799070510492,0.0747845276020283,0.24313763357220192,0.15433603343162586,0.3366321525177334,0.6105044184283032
6230.TW,6.4,0.833,51.5625,0.097229995,0.03066,0.19973,0.00084,51.5625,4.821319,111.198,0.15889822858866676,0.041403964900877485,0.3184780179157855,0.0814055496579382,0.09108617014182846,0.5509112690620119,0.9441217050323142,0.11203843084570436,0.28107672902710135,0.18531135097381005,0.35593449684885925,0.6514470102835324
6235.TW,4.14,1.018,7.334924,0.21805,0.07293,0.30087,0.13428001,22.27053,4.454106,31.044,0.30377850552606955,0.02671433214169646,0.4054263166039099,0.022315846897853268,0.0834811858114102,0.522874771871641,0.9562341160772637,0.1535167947292007,0.26370164152600417,0.18388119267728498,0.3332852206054639,0.7473951589027241
6271.TW,5.45,1.09,16.159496,0.04639,0.02481,0.23963,0.14427,28.256882,1.3210152,55.752,0.0979338828654881,0.0352291192720182,0.352779353862554,0.040530638122198634,0.018594848890392625,0.5284687951137067,0.9571409120615786,0.09917508938513296,0.23950571896412837,0.16919811629016265,0.34333658837157677,0.6217033441708516
6288.TW,0.27,1.061,22.13768,0.01898,-0.0047400002,0.13979,0.00485,113.14814,1.9881556,23.773,0.06506541550485348,0.0015599610009749759,0.26694864256116646,0.016955649917433355,0.0324113322071297,0.5322584520218656,0.9444856945755572,0.060961428132967295,0.24224038794758673,0.14528840231822712,0.3317888002933005,0.5941223183645131
6409.TW,40.89,1.015,35.83188,0.38408002,0.15642999,0.31224,0.21546,45.243336,17.145187,216.017,0.5028719857615862,0.2655833604159896,0.4152009078248311,0.1586783439490446,0.34631358047355165,0.5409394025633191,0.9636028610848885,0.2785925936038499,0.4182284907330477,0.36155194517632877,0.3498738678207852,0.8738032605536172
6414.TW,15.15,1.044,14.393288,0.114829995,0.02339,0.19599001,0.02961,22.079208,2.0302258,997.404,0.18000311824744708,0.09827754306142347,0.31526281356923025,0.7347185362113706,0.03328260640433286,0.527349170433629,0.9467331711567786,0.24477614399168282,0.2543306404562279,0.21766341213364082,0.5021875071255232,0.6659209369441322
6438.TW,7.83,1.112,14.76684,0.15681,0.05335,0.29381,0.114580005,14.559387,2.134312,74.669,0.23034308264517703,0.05069873253168671,0.39935695741132377,0.054476291578202406,0.03543823248514367,0.5275859704246224,0.9544459375680777,0.1490222593280764,0.24855702224590376,0.19268746953631444,0.34806651677638867,0.7013152544429706
6442.TW,4.16,1.056,167.81915,0.083129995,0.041789997,0.35546002,0.14383,75.84135,10.200123,39.478,0.14199033403248476,0.02684432889177771,0.4523564072144564,0.02853341000235905,0.20248124639564047,0.6246080332954156,0.9571009730593275,0.10487214580621294,0.3583265198742216,0.1933024804774694,0.38553061173544384,0.648695323819933
6449.TW,4.96,1.022,49.846626,0.11655,0.04792,0.27151,0.1588,32.762096,4.90418,33.369,0.182065647550717,0.032044198895027624,0.38018603531576145,0.02402984194385468,0.09280222215143266,0.5498235518292152,0.9584598068404617,0.11625579199328466,0.28000852275020505,0.18149385143217894,0.34644179824576316,0.6740668697320826
6477.TW,0.44,1.181,16.207628,0.011510001,0.015319999,0.26556998,-0.14671,86.931816,1.450842,9.616,0.05610783001359215,0.0026649333766655837,0.3750795034473272,0.006519078792167963,0.021283563014534053,0.5284993066814844,0.930728523709244,0.07550858178665029,0.236017756931239,0.1440834232791865,0.33680498852198054,0.580556819076919
6515.TW,14.99,1.199,20.80359,0.16136,0.06964,0.38684,0.20709999,68.045364,10.591681,109.147,0.2357991762785549,0.0972375690607735,0.47933323017142077,0.07989354800660534,0.21059041588160615,0.5314127531633819,0.9628440191344128,0.16409252586425607,0.3319178068714664,0.22389241939017893,0.3446737180310787,0.7095889253220832
6579.TW,10.56,0.861,25.428572,0.1162,0.0396,0.35544997,0.05025,16.85606,2.71536,67.417,0.18164594804045717,0.06844328891777707,0.45234776740427435,0.049130101439018636,0.04747174147099349,0.5343445958410931,0.9486066734441942,0.14711279715825332,0.25914702815831064,0.2006379149062142,0.3536893895589004,0.6680276913154616
6689.TW,2.79,0.894,22.29039,0.056539997,0.01249,0.12783,0.00085,39.0681,2.4997134,152.177,0.11010516506559898,0.017939551511212223,0.25666683860318773,0.11161535739561217,0.043005698564266406,0.5323552570894989,0.9441226127369108,0.09098275996604681,0.24916326750415604,0.16046286800122794,0.3523077147042874,0.6215276363722446
8011.TW,0.1,1.101,16.677216,0.02094,0.00674,0.14612001,0.08343001,263.5,1.5036521,14.911,0.06741573276230857,0.00045498862528436804,0.2723904420487956,0.010422564284029252,0.02237726063141532,0.5287969852755505,0.9516184382034709,0.062106224005559804,0.23629829967027866,0.14393651627119453,0.329686227995889,0.5997490268676443
8028.TW,2.0,0.912,41.207733,0.08889,0.01402,0.21583,0.052470002,42.65,3.6827562,20.098,0.14889739482561107,0.012804679883002927,0.33231890785921836,0.014246431941495635,0.06750652494082211,0.5443472331785522,0.9488081840461839,0.09443772400784668,0.2640703094852449,0.16435102865373438,0.33975456422724004,0.6480645249053654
8103.TW,3.05,0.988,11.947791,0.08856,0.03433,0.33620998,0.06279,19.508198,1.5153445,37.497,0.14850167814450893,0.019629509262268446,0.43580748267739555,0.027073012502948808,0.02261941033413549,0.5257989346764272,0.9497449350083508,0.11942205729320607,0.23785715954510533,0.16386598792871623,0.3447415077672464,0.6483715569011131
8464.TW,19.69,0.918,15.496948,0.25988,0.13204001,0.55285,0.24364,18.05485,4.641901,92.695,0.3539385927094094,0.12778680532986678,0.6220491394577121,0.06776509790044823,0.08737042184698326,0.5280487963975101,0.9661607726381525,0.23951119345271785,0.2820294114212278,0.2548525697612771,0.36372748593171794,0.7839782864334777
8996.TW,6.31,1.09,28.819876,0.25064,0.08926,0.27929002,0.12262,73.53407,16.272139,46.459,0.3428585256385497,0.04081897952551186,0.3868743831777308,0.03367981835338523,0.32823274902231486,0.5364943922727965,0.9551757316099048,0.14339597209034236,0.37645508493328034,0.20047547911617053,0.3173765119268115,0.7707379672302507
9910.TW,5.57,0.913,20.610687,0.21834,0.08608,0.21375,0.06505,29.08438,6.296887,87.982,0.3041262565488563,0.03600909977250569,0.33053076804043946,0.06429066407171503,0.1216451958802054,0.5312904691743721,0.949950076247186,0.14736867019556,0.28499392639988297,0.19201214380349166,0.33828456268806845,0.7439209252576074
9914.TW,7.65,1.133,18.923464,0.07148,0.04464,0.19228001,0.090959996,29.411764,3.089259,82.68,0.12802034204382895,0.04952876178095548,0.31207339110400445,0.06038201816466148,0.05521519291786237,0.5302209142229763,0.9523019384939364,0.10496415650760794,0.257995575579062,0.1819096132102523,0.3420844700286936,0.6373128512495178
9921.TW,7.68,1.135,18.7993,0.08778,0.024549998,0.21681999,0.03381,27.929688,2.4237015,185.932,0.14756634780735844,0.049723756906077346,0.3331699850415227,0.13649961665487143,0.04143149147348988,0.5301422048757324,0.9471144070873574,0.12742735195273414,0.25208201111715506,0.18405996128400337,0.3630935708868855,0.6462544185543335
9938.TW,2.62,1.06,13.149285,0.03921,0.02633,0.31686002,0.17021,24.541986,1.6116097,43.618,0.08932404719787201,0.016834579135521614,0.4191726586544248,0.03158542698749705,0.02461306343891277,0.5265605790214677,0.9594954977852007,0.09982882306041609,0.23863868451698508,0.15608645221218956,0.34473436020614123,0.6178054638420909
